,node,matched_source_sink,match_score,congestion deviation,congestion mean,congestion skew,congestion kurtosis,Sink score,Source score,cluster
5592,AMIL AMS_AMRN STORY_AMRN,AMIL.AMS_ASTOR,74,16.368120859838587,-10.450564102564101,-1.5262944867438841,3.2929451849129254,17.560522505951596,87.33023460860159,14
4632,ALTE DODGEVIL DOD_DODT41,ALTE.WOODCTY,50,13.93893225131105,-6.126666666666667,-3.1317460386080445,15.43801564880248,17.560006673121073,77.69904311863706,57
8623,CONS PTSKX PTSKX_T1,CONS.MSCP_1.AZ,55,11.355788043308905,0.8341743589743589,-5.176103098572866,39.52102070571785,17.559700503466434,59.72992834158871,43
3778,CONS BLUEGRAS T1,CONS.CEREALSO,62,14.047703837413067,-3.4924717948717947,-4.07949489800425,24.006776798199105,17.553614307785974,71.16898369559519,5
7822,NSP ERIE_RD TR_1,EES.LONSTR1,59,31.904295605482815,-11.36294358974359,4.817204231491364,51.32346029354763,17.548795967065853,61.84787955408331,79
2210,NSP ERIE_RD TR_2,NSP.ALDRIHERC,55,31.904295605482815,-11.36294358974359,4.817204231491364,51.32346029354763,17.548795967065853,61.84787955408331,79
8401,CIN METEA BK1_69,CIN.MARKLND.1,55,12.341497131411467,-2.2583692307692305,-4.206731312528044,29.211650699802348,17.54353140340525,67.51197143209576,56
8439,CIN METEA LUCERN,CIN.ESR.CRANE,62,12.341497131411467,-2.2583692307692305,-4.206731312528044,29.211650699802348,17.54353140340525,67.51197143209576,56
7476,DPC NLS NLS1,DECO.NESL1,64,12.57877983679213,-4.492635897435897,-3.7894449355077575,19.482360050987683,17.541380687684217,74.36762905027763,20
6126,CONS ADVNC ADVNC_T1,CONS.CCG_1.AZ,62,11.352587734103489,0.8493641025641026,-5.18526917801489,39.614521774795634,17.540496242634035,59.67420395676707,43
7810,AMMO LKSH LKSH_77,AMMO.KAHO_1.AZ,58,11.598638219948837,-1.0530153846153847,-4.242821137855297,35.43315234325003,17.538685554306877,63.306561113922314,51
6875,AMMO LKSH LKSH_76,AMMO.KAHO_1.AZ,58,11.598638219948837,-1.0530153846153847,-4.242821137855297,35.43315234325003,17.538685554306877,63.306561113922314,51
5570,AMMO LKSH LKSH_80,AMMO.KAHO_1.AZ,58,11.598638219948837,-1.0530153846153847,-4.242821137855297,35.43315234325003,17.538685554306877,63.306561113922314,51
1669,AMMO LKSH LKSH_79,AMMO.KAHO_1.AZ,58,11.598638219948837,-1.0530153846153847,-4.242821137855297,35.43315234325003,17.538685554306877,63.306561113922314,51
6778,AMMO LKSH LKSH_75,AMMO.KAHO_1.AZ,58,11.598638219948837,-1.0530153846153847,-4.242821137855297,35.43315234325003,17.538685554306877,63.306561113922314,51
12103,AMMO LKSH LKSH_72,AMMO.RUSHIS2,62,11.598638219948837,-1.0530153846153847,-4.242821137855297,35.43315234325003,17.538685554306877,63.306561113922314,51
7212,AMMO LKSH LKSH_73,AMMO.KAHO_1.AZ,58,11.598638219948837,-1.0530153846153847,-4.242821137855297,35.43315234325003,17.538685554306877,63.306561113922314,51
6722,AMMO LKSH LKSH71,AMMO.RUSHIS1,64,11.598638219948837,-1.0530153846153847,-4.242821137855297,35.43315234325003,17.538685554306877,63.306561113922314,51
12924,NSP SARATOG LOAD,ALTW.SARATOGA,62,31.860478939304713,-11.30491282051282,4.896443828961741,52.22451435346236,17.536853609393734,61.325838989062795,79
10836,NSP SARATOG GT_UNIT,ALTW.SARATOGA,56,31.860478939304713,-11.30491282051282,4.896443828961741,52.22451435346236,17.536853609393734,61.325838989062795,79
11498,SME OAK_GROV LD_OAK_GROVE,MEC.IDAGROVE,54,20.871302828702095,-4.610882051282051,-3.5392107059990177,25.456126840305647,17.534834786942067,71.0593861441175,3
12515,AMIL GLOVERIP STJOE_FAIRMONT,AMIL.VIN_AVINT,57,14.54656257030882,-7.6136,-2.6993465497307287,10.392222993353956,17.534624573814067,81.49056822624074,47
8523,AMIL VERMILIO VERM_6614,AMIL.SESRETAIL,54,14.54656257030882,-7.6136,-2.6993465497307287,10.392222993353956,17.534624573814067,81.49056822624074,47
4861,AMIL VERMILIO VERM_6613,AMIL.SESRETAIL,54,14.54656257030882,-7.6136,-2.6993465497307287,10.392222993353956,17.534624573814067,81.49056822624074,47
10479,AMIL VERMILIO VERM_6615,AMIL.SESRETAIL,54,14.54656257030882,-7.6136,-2.6993465497307287,10.392222993353956,17.534624573814067,81.49056822624074,47
6085,CONS PORLX PORLX_T1,CONS.POLRS.SOL,67,11.441752940378265,-0.13531282051282048,-4.548910675415836,38.480346246845826,17.533916003852163,61.00344568728411,18
11619,ALTW WELR WELR1,ALTW.WELLS1,77,12.070879139906733,-5.436184615384615,-3.183194055232686,18.028278829954676,17.5332276682351,75.85260165327644,24
5470,DPC HARRISO3 HARRIS1,LAFA.HARGIS1,50,12.67527822064792,-5.072820512820512,-3.5174275955371557,18.154444548485106,17.529746114272882,75.50643448781591,20
14232,BREC LYONCOUN LYONC0,CONS.VKLINCOLN,53,11.394501025946024,1.3202564102564103,-5.39884539487883,40.92172379504405,17.521053234549804,58.632284585741374,19
10813,SME SPR_COTG LD_SPR_COTTAGE,SME.MOR_CTG1,46,20.91250512533026,-4.704553846153845,-3.4766073952731062,25.47563880445046,17.509261635193674,71.12385100580765,3
1998,SME BAXTRVIL LD_BAXTERVILLE,EES.BXTRWL.ARR,49,20.91250512533026,-4.704553846153845,-3.4766073952731062,25.47563880445046,17.509261635193674,71.12385100580765,3
8462,ALTW SEAR SEAR1,ALTW.FAIR1.ARR,76,14.282384103248358,-8.196276923076923,-2.45345366265329,8.712316642726918,17.508026720001503,82.83275611851522,54
12018,ALTE SLAKEGEN SLG_T41,ALTW.SLAK_CT1,65,12.288208615469848,-3.6152102564102564,-3.814638501051526,24.287403988024938,17.505603728957723,71.16163340538762,32
13368,ALTW N_CENT N_CENT1,ALTW.NCENT.ARR,67,12.100659055986041,-5.230010256410257,-3.2328126059344795,18.991539085031324,17.503587204024267,75.19224803902281,24
2527,ALTW CENTVCC CL1,ALTW.CC.MGS1,64,12.100677738879762,-5.230071794871795,-3.232897890741093,18.991842179839324,17.5032583373572,75.19222466017995,24
6941,ALTW CENTVCC CL2,ALTW.ENDV,64,12.100677738879762,-5.230071794871795,-3.232897890741093,18.991842179839324,17.5032583373572,75.19222466017995,24
649,CONS BRWST BANK_1,CONS.CA3_WPSC,60,11.876618343776826,-2.3379589743589744,-4.187157178268168,28.772327178454002,17.502603683177856,67.82849539994834,63
11407,ALTW ISTT ISTT1,ALTW.LOUIS.SLR,62,12.099837357150683,-5.231107692307692,-3.2318261946743476,18.995992399275934,17.502426361799895,75.19101173352306,24
3794,ALTW N_CENT N_CENT3,ALTW.NCENT.ARR,67,12.100514868586107,-5.230533333333334,-3.233265420286423,18.991813044184983,17.501859529157738,75.19298499944809,24
1488,ALTW N_CENT N_CENT2,ALTW.NCENT.ARR,67,12.100514868586107,-5.230533333333334,-3.233265420286423,18.991813044184983,17.501859529157738,75.19298499944809,24
10151,ALTW MAYNRDAL MAYNRD1,ALTW.MONTA.ARR,63,12.559446779032747,-5.743169230769231,-3.229502436618145,16.358490473918724,17.501568688755665,76.97217685392106,2
11546,EAI TANTNB LT1,AMIL.NWTN_BF,62,21.77238211241111,-7.130984615384615,-2.887860090638211,16.23168904512008,17.500044670867457,77.84727394353125,27
9922,MEC MONTMUNI MONTMU1,ONT.DECO.PSOUT,53,14.294660251027567,-8.190338461538461,-2.4608595186222075,8.736604190438706,17.498842594909778,82.81773777376928,54
3175,SME ACON13 LD_ACONA,CONS.ALCONA,60,24.887439912121437,-7.641979487179487,-2.8230911885419188,15.633508211163477,17.49001626368196,78.47474155549405,35
5771,BREC BDBRGSTM BRANDENBRGSTLM,GRE.REC.DATA,45,11.107927004233746,1.3746153846153846,-5.397489093680584,41.19744737624658,17.48795252168994,58.46044479341548,19
6747,BREC CROSSRBR CROSSROADS,BREC.SEBREESO,54,11.407312512639301,1.317323076923077,-5.407471896853866,40.97713638834883,17.48792179946603,58.61392947959548,19
10854,ALTE BLANCHAR BLA_T41,ALTW.BART1AGR,59,14.095754819742469,-6.097589743589743,-3.1942182744597902,15.605876470027955,17.468764753244667,77.61037760127648,57
1668,CONS MANTN MANTN_T1,CONS.JAXON_1,58,11.367918192824543,0.7298358974358975,-5.151380408895281,39.45070207190423,17.46726486338386,59.87039376394455,22
6293,WEC FALLS 5740,WEC.GLACRHLS,54,12.390093017209198,-3.6202358974358972,-4.065456725423725,22.738668648764865,17.462639064893175,72.00736489623367,25
1841,WEC FALLS 5770,WEC.GLACRHLS,54,12.390093017209198,-3.6202358974358972,-4.065456725423725,22.738668648764865,17.462639064893175,72.00736489623367,25
5557,WEC FALLS OCF_LEMORANDE1,WEC.PS_ESR1,51,12.390093017209198,-3.6202358974358972,-4.065456725423725,22.738668648764865,17.462639064893175,72.00736489623367,25
5297,WEC FALLS OCF_JACKSON_ST,WEC.OCONTFL,51,12.390093017209198,-3.6202358974358972,-4.065456725423725,22.738668648764865,17.462639064893175,72.00736489623367,25
4676,WEC FALLS 5730,WEC.GLACRHLS,54,12.390093017209198,-3.6202358974358972,-4.065456725423725,22.738668648764865,17.462639064893175,72.00736489623367,25
2741,WEC FALLS 6,WEC.S,62,12.390093017209198,-3.6202358974358972,-4.065456725423725,22.738668648764865,17.462639064893175,72.00736489623367,25
4770,SOCO N_LUCEDA LD_N_LUCEDALE,CLEC.RPS2.LEPA,44,20.460479646061998,-3.56574358974359,-4.257941858741762,26.474432848708275,17.461606003880092,69.77846869598491,3
2253,WEC BUTTEDES 5130,WEC.BUTRIDGE1,60,12.389374782025774,-3.9710153846153844,-3.886708146850576,22.009293161805136,17.453185652775087,72.65844609073778,58
1950,WEC BUTTEDES BDM_T7,WEC.BUTRIDGE1,56,12.389374782025774,-3.9710153846153844,-3.886708146850576,22.009293161805136,17.453185652775087,72.65844609073778,58
704,WEC BUTTEDES BDM_T8,WEC.BUTRIDGE1,56,12.389374782025774,-3.9710153846153844,-3.886708146850576,22.009293161805136,17.453185652775087,72.65844609073778,58
1979,WEC BUTTEDES 5180,WEC.BUTRIDGE1,60,12.389374782025774,-3.9710153846153844,-3.886708146850576,22.009293161805136,17.453185652775087,72.65844609073778,58
3270,WEC BUTTEDES 5230,WEC.BUTRIDGE1,60,12.389374782025774,-3.9710153846153844,-3.886708146850576,22.009293161805136,17.453185652775087,72.65844609073778,58
1762,WEC BUTTEDES 5250,WEC.BUTRIDGE1,60,12.389374782025774,-3.9710153846153844,-3.886708146850576,22.009293161805136,17.453185652775087,72.65844609073778,58
12493,WEC BUTTEDES 5280,WEC.BUTRIDGE1,60,12.389374782025774,-3.9710153846153844,-3.886708146850576,22.009293161805136,17.453185652775087,72.65844609073778,58
4061,CIN 08MADWST A,CONS.ADA,55,10.92679575210905,1.2663076923076924,-5.322635820328282,41.13131226281687,17.450666389377606,58.590028691124004,11
6530,ALTW SOCTRVIL SOCTRV1,ALTW.CRYSTAL3,59,12.097534435351742,-5.253435897435898,-3.2456744087093807,18.97787597939391,17.447338178381678,75.23301439564807,24
7487,ALTW SOCTRVIL SOCTRV2,ALTW.CRYSTAL3,59,12.097534435351742,-5.253435897435898,-3.2456744087093807,18.97787597939391,17.447338178381678,75.23301439564807,24
4867,ALTW SOCTRVIL SOCTRV3,ALTW.CRYSTAL3,59,12.097173382456173,-5.2538769230769224,-3.245584378171218,18.975989117090723,17.447278999772223,75.23437575822226,24
8276,CONS DERLX DERLX_T1,CONS.PINERVR1,56,11.339347441427552,0.8143692307692307,-5.200345111300462,39.723935779649665,17.428227237041565,59.67370248096094,43
13454,ALTW OSCE OSCE3,ALTW.WSEC3,72,22.151823595156987,-12.58091282051282,0.7247427556676495,10.65717598673828,17.425972743848366,84.840152841868,44
4392,ALTW G301ALTW G301AL1,ALTW.ALTW,60,22.15005266047919,-12.580779487179488,0.7248458188658262,10.661439982290101,17.42495380875124,84.83809871505599,44
5971,ALTW ALLN ALLN1,ALTE.ALBANY,62,22.150998742659887,-12.582020512820511,0.7249191031967175,10.659319834937817,17.423913802187574,84.84042378830486,44
13449,AMIL SBL_AMRN SBLEY2_AMRN,AMIL.SBL_ASIBL,67,22.145254232937507,-12.582841025641025,0.7257978830321794,10.672978301541265,17.419754372595836,84.8350163119334,44
9051,ALTW SBLEY SBLEY1_ALTW,ALTW.ALTW,58,22.145254232937507,-12.582841025641025,0.7257978830321794,10.672978301541265,17.419754372595836,84.8350163119334,44
9732,AMIL SBL_AMRN SBLEY1_AMRN,AMIL.SBL_ASIBL,67,22.145254232937507,-12.582841025641025,0.7257978830321794,10.672978301541265,17.419754372595836,84.8350163119334,44
9749,ALTW SBLEY SBLEY2_ALTW,ALTW.ALTW,58,22.14523939815225,-12.582851282051283,0.7257985092526604,10.673013218679856,17.41972831163019,84.8350129079525,44
12990,ALTW LAMOILR LAMOILR1,ALTW.FAIR1.ARR,69,16.67446460695216,-10.783774358974359,-0.7033533164887813,7.816747040642499,17.418358579396777,85.17784062700315,14
7538,CIN 08MADISN B,CIN.08NOBSN2,62,10.917578988442594,1.2351076923076922,-5.319508842534144,41.106082128446836,17.414249531208103,58.637111361157935,11
13399,CIN 08MADISN A,CIN.08NOBSN2,62,10.917578988442594,1.2351076923076922,-5.319508842534144,41.106082128446836,17.414249531208103,58.637111361157935,11
14314,CONS WALON WALON_T1,CONS.JAXON_1,65,11.336819658987869,0.8182461538461538,-5.205695648191414,39.76956396750753,17.411704803654246,59.651179250836414,43
2491,CONS IRONWORK T2,CONS.RVRFORK2,69,11.337642735808135,0.8030564102564103,-5.200437850574906,39.72119593020088,17.41130880588692,59.688365965861315,43
13295,CONS IRONWORK T3,CONS.RVRFORK,64,11.337642735808135,0.8030564102564103,-5.200437850574906,39.72119593020088,17.41130880588692,59.688365965861315,43
328,CONS IRONWORK T1,CONS.MIPOWER1,69,11.337642735808135,0.8030564102564103,-5.200437850574906,39.72119593020088,17.41130880588692,59.688365965861315,43
10758,CONS ALPNZ ALPNZ_T1,CONS.ALPENA,67,11.338266507074962,0.791148717948718,-5.197041843154995,39.687530792431,17.408523096924785,59.71594806941524,43
6474,CONS ELMRA ELMRA_T1,CONS.ISABELLA1,61,11.337963161689162,0.7946153846153846,-5.198444072930567,39.70126544875636,17.407504453933043,59.70633545310392,43
12602,ALTE LANDSEND LED_T41,ALTW.LANSIN4,61,13.868998476972942,-6.150666666666666,-3.169864514533436,15.57684254064321,17.40518035131877,77.6882585368734,57
4377,DPC CRAWHAL CRAWHA1,CWLP.CWLP,50,12.938948665857149,-5.691733333333333,-3.24064991819625,17.169687278926446,17.40291076885627,76.51866858679597,24
899,DPC SHULBG MIN_SHU_DPC,DPC.DPC,48,12.938948665857149,-5.691733333333333,-3.24064991819625,17.169687278926446,17.40291076885627,76.51866858679597,24
12885,BREC CULPRD CULPRD,BREC.UNBRIDLED,62,11.686755672890891,0.733097435897436,-5.16785121530744,39.81119977396424,17.39588738473278,59.68773000293275,19
6831,BREC LEDBETTE LEDBETTER,BREC.SEBREE,53,11.686755672890891,0.733097435897436,-5.16785121530744,39.81119977396424,17.39588738473278,59.68773000293275,19
7625,BREC REIDLAND REIDLAND,BREC.UNBRIDLED,61,11.686755672890891,0.733097435897436,-5.16785121530744,39.81119977396424,17.39588738473278,59.68773000293275,19
1549,CIN HENRYVLJ BK1_69,CIN.HENRYCO.1,69,10.951488345807803,1.3166666666666667,-5.3583894903231615,41.3923394940836,17.395648619711892,58.428291020335635,11
5646,HE 07L_CDR A,HE.07LCPGEN1,58,10.807858835613123,1.2998666666666665,-5.382604981928423,41.05062306846346,17.393750074989473,58.62793998045414,11
9540,WPS POLSHKNG LD_T1,AMIL.WPSE.OLIN,56,12.32280996242247,-3.547825641025641,-4.102078493600941,23.12332376653668,17.392246988379313,71.76960419161163,25
9920,ALTW MUNIER MRNPLNT1,ALTW.DRUN.ESR1,59,12.294123060528152,-5.63214358974359,-3.0899257061987355,18.21905979942931,17.39168669221038,75.92919802444584,78
1340,CIN 08HNOVER A,CIN.08NOBSN2,62,10.92705713624287,1.2959794871794872,-5.350088599713529,41.33495527133128,17.39095013145835,58.476153614172304,11
11454,WPS BRUSBAY BRUSBAY691,WPS.REDBARN1W,51,12.356110658937588,-4.033189743589744,-3.7435938842633467,22.869130302440418,17.38900762254178,72.2612810895954,58
9145,WPS GLORYRD LD_T2,WPS.FORWARD_LD,65,12.299129272256781,-3.688482051282051,-4.011670393311584,22.98761506441158,17.37768819452036,71.95010231969549,58
5913,WPS GLORYRD LD_T1,WPS.FORWARD_LD,65,12.299129272256781,-3.688482051282051,-4.011670393311584,22.98761506441158,17.37768819452036,71.95010231969549,58
7697,WPS GLORYRD LD_T3,WPS.FORWARD_LD,65,12.299129272256781,-3.688482051282051,-4.011670393311584,22.98761506441158,17.37768819452036,71.95010231969549,58
791,AMMO BRST XF_2,AMMO.SIOUX2,64,11.54315666319057,-0.8975487179487179,-4.421993012641193,35.660807462263385,17.37492294760129,63.11906620446024,51
2342,ALTW RTSM RTSM1,ALTW.OTTUMW1,67,22.188393500399567,-12.629076923076923,0.7214397320609769,10.581986821310908,17.372344054822783,84.93040804787248,44
2918,ALTW WOLFWIND WOLFWI1,ALTW.WOLFWIND,76,22.18829505156771,-12.629302564102565,0.7214751073855029,10.582258802873978,17.371978366416823,84.93053466067914,44
5921,NSP MELVILLE MELVIL1,NSP.MINVLY.MVP,59,19.352077325564203,-10.137948717948717,-1.9400359319852163,4.703892310631754,17.36430096946577,86.33278442660244,33
4697,ALTW VINTON VINTON1_ALTW,ALTW.ALTW,55,12.624548148828588,-6.546369230769231,-2.8741892941285,14.799715466849506,17.36105956352075,78.43597207237696,2
4862,AMIL VIN_AMRN RPGI_VINT_AMRN,AMIL.VIN_AVINT,62,12.624548148828588,-6.546369230769231,-2.8741892941285,14.799715466849506,17.36105956352075,78.43597207237696,2
4462,MDU WHITLOK WHITLO1MDU,MDU.MDU,48,14.824072937725745,-9.496471794871795,-1.8812869636631158,6.12948794272646,17.359285260684686,85.20171079419566,15
2658,WPS LSUAMICO OCONTOXF,WPS.OCONTO.MP,71,12.315285968625423,-3.5616615384615384,-4.10755972482191,23.16868149699483,17.34782737792945,71.7683394424183,25
3220,WEC NRTHSD NRTHSD_LD1,WEC.ERGS_LD,56,12.367641639566564,-3.9916102564102567,-3.9078952255559276,22.147477313163296,17.342546209207946,72.63168090138632,58
11689,WEC NRTHSD MEN_NOR_13KVT2,WEC.GERMANOT2,47,12.367641639566564,-3.9916102564102567,-3.9078952255559276,22.147477313163296,17.342546209207946,72.63168090138632,58
2453,CIN 08HE_FLD A,EAI.AECCLD,50,10.977296841806758,1.2886256410256411,-5.361264620607921,41.427448946977,17.34238845137241,58.44471589514087,19
9222,WPS REDMAPL LD_T2,AMIL.WPSE.DM,55,12.294115730216362,-3.7306666666666666,-3.9942092951906005,22.998660868202215,17.34204930496927,71.98541141004549,58
5409,WPS REDMAPL LD_T3,AMIL.WPSE.DM,55,12.294115730216362,-3.7306666666666666,-3.9942092951906005,22.998660868202215,17.34204930496927,71.98541141004549,58
8099,WPS REDMAPL LD_T1,AMIL.WPSE.DM,55,12.294115730216362,-3.7306666666666666,-3.9942092951906005,22.998660868202215,17.34204930496927,71.98541141004549,58
6303,CIN 08NALBNY LOAD_B,CIN.08NOBSN2,58,11.000100348474662,1.345846153846154,-5.3946331209299245,41.55247932568996,17.33810020156461,58.336426676676645,19
27,AMIL MUDY MUDY-710,AMIL.SDNY.MVP,58,11.245758061946159,0.5477025641025641,-5.094632355068988,39.22952807638787,17.33472714687635,60.16339303830973,1
7618,AMIL MUDY MUDY-709,AMIL.SDNY.MVP,58,11.245758061946159,0.5477025641025641,-5.094632355068988,39.22952807638787,17.33472714687635,60.16339303830973,1
8579,AMIL MUDY MUDY-213,AMIL.SDNY.MVP,58,11.245758061946159,0.5477025641025641,-5.094632355068988,39.22952807638787,17.33472714687635,60.16339303830973,1
11022,AMIL MUDY MUDY_12,AMIL.MCPU_1.AZ,65,11.245758061946159,0.5477025641025641,-5.094632355068988,39.22952807638787,17.33472714687635,60.16339303830973,1
12555,AMIL MUDY MUDY-212,AMIL.SDNY.MVP,58,11.245758061946159,0.5477025641025641,-5.094632355068988,39.22952807638787,17.33472714687635,60.16339303830973,1
8548,AMIL MUDY MUDY-707,AMIL.SDNY.MVP,58,11.245758061946159,0.5477025641025641,-5.094632355068988,39.22952807638787,17.33472714687635,60.16339303830973,1
2938,AMIL MUDY MUDY-211,AMIL.SDNY.MVP,58,11.245758061946159,0.5477025641025641,-5.094632355068988,39.22952807638787,17.33472714687635,60.16339303830973,1
9507,CONS EPORT EPORT_T1,CONS.MIPOWER1,62,11.324095233983142,0.851497435897436,-5.236070340624732,40.034083271933916,17.333803337976114,59.507523449986984,43
11665,CONS BARNX BARNX_T1,CONS.BRANCH,60,11.324095233983142,0.851497435897436,-5.236070340624732,40.034083271933916,17.333803337976114,59.507523449986984,43
13705,CONS EJRDX EJRDX_T1,CONS.JAXON_1,58,11.324095233983142,0.851497435897436,-5.236070340624732,40.034083271933916,17.333803337976114,59.507523449986984,43
14407,CONS ROBSN ROBSN_T1A,CONS.CROTON,58,11.80765489239124,-1.9455384615384617,-4.369658543098372,30.355298361382374,17.330440880793983,66.74238061856643,5
8935,CONS ROBSN ROBSN_T1B,CONS.CROTON,58,11.80765489239124,-1.9455384615384617,-4.369658543098372,30.355298361382374,17.330440880793983,66.74238061856643,5
8848,SIPC AKIN LD1,AMIL.SIPC,73,11.266399753584606,0.5788717948717949,-5.112778599794612,39.3179115795901,17.328341582310216,60.094495280090655,1
2455,AMMO SINN TR_W,AMMO.LINN_1.AZ,64,23.709035459597946,-9.919682051282052,-2.3220719117565554,6.00733757958904,17.327036742099722,85.3851769693571,73
12787,AMMO SINN TR_D,AMMO.HANN.LD,69,23.709035459597946,-9.919682051282052,-2.3220719117565554,6.00733757958904,17.327036742099722,85.3851769693571,73
11635,AMMO SINN SINN,AMMO.LINN_1.AZ,64,23.709035459597946,-9.919682051282052,-2.3220719117565554,6.00733757958904,17.327036742099722,85.3851769693571,73
5061,CONS BOONR BOONR_T1,NSP.BR_DIR_TR1,55,11.347322031333581,0.7139179487179487,-5.181928263744176,39.71408252350988,17.313317318802994,59.785420370058304,22
13822,CONS LAKCT LAKCT_T2,CONS.KALK,57,11.347322031333581,0.7139179487179487,-5.181928263744176,39.71408252350988,17.313317318802994,59.785420370058304,22
12788,CONS CADLM CADLM_T1,CONS.CADILGMA2,67,11.347322031333581,0.7139179487179487,-5.181928263744176,39.71408252350988,17.313317318802994,59.785420370058304,22
6969,CONS CADLM CADLM_T2,CONS.CADILGMA2,73,11.347322031333581,0.7139179487179487,-5.181928263744176,39.71408252350988,17.313317318802994,59.785420370058304,22
2613,CONS LAKCT LAKCT_T1,CONS.KALK,57,11.347322031333581,0.7139179487179487,-5.181928263744176,39.71408252350988,17.313317318802994,59.785420370058304,22
12991,CONS CADLX CADLX_T3,CONS.CADILAC,65,11.34730721991601,0.7139179487179488,-5.181956687776677,39.714285932505625,17.31320837110244,59.78534286115452,22
10950,CONS MCBAN MCBAN_T1,CONS.VKMCBAIN1,67,11.34730721991601,0.7139179487179488,-5.181956687776677,39.714285932505625,17.31320837110244,59.78534286115452,22
12334,CONS MARNX MARNX_T1,CONS.JAXON_1,65,11.34730721991601,0.7139179487179488,-5.181956687776677,39.714285932505625,17.31320837110244,59.78534286115452,22
4885,CONS CADLX CADLX_T4,CONS.CADILAC,65,11.34730721991601,0.7139179487179488,-5.181956687776677,39.714285932505625,17.31320837110244,59.78534286115452,22
2673,CONS TUSTN TUSTN_T1,CONS.LUDINGTN1,61,11.347302281696066,0.7139384615384615,-5.181977341413825,39.714370263918724,17.31317821014355,59.785291369621525,22
10097,CONS LKMIT LKMIT_T1,CONS.KALK,57,11.347302281696066,0.7139384615384615,-5.181977341413825,39.714370263918724,17.31317821014355,59.785291369621525,22
12453,CONS BOYMT BOYMT_T1,CONS.CCG_1.AZ,50,11.324163015372761,0.8073846153846154,-5.225785728401264,39.93674344499494,17.31160702085863,59.598474071307876,43
1778,CONS BOYCT BOYCT_T1,CONS.CCG_1.AZ,56,11.322715299860791,0.8062564102564103,-5.228131229926007,39.95675583779315,17.300006630613485,59.59192748291968,43
12840,MEC KASER KASER1,MEC.FARMER,62,13.203484905599668,-7.562717948717949,-2.631781408693512,11.24415565826861,17.2995668072763,81.09388483621841,54
11076,WEC CASALOMA CAS_LD1,MEC.AMES_1.AZ,55,12.3410357622079,-3.903261538461538,-3.960452697348667,22.453617950752697,17.294228691973203,72.41715444124182,58
1793,WEC CASALOMA CAS_LD2,CLEC.ACA12,53,12.3410357622079,-3.903261538461538,-3.960452697348667,22.453617950752697,17.294228691973203,72.41715444124182,58
6626,WEC CASALOMA 5300,WEC.KCBL_AP,50,12.341004735786134,-3.902820512820513,-3.9607747300916394,22.455188784017427,17.29388188669067,72.41608881928344,58
1017,WEC CASALOMA 5190,WEC.KCBL_AP,50,12.341004735786134,-3.902820512820513,-3.9607747300916394,22.455188784017427,17.29388188669067,72.41608881928344,58
8272,WEC CASALOMA 5170,WEC.KCBL_AP,50,12.341004735786134,-3.902820512820513,-3.9607747300916394,22.455188784017427,17.29388188669067,72.41608881928344,58
3123,WEC CASALOMA 5150,WEC.KCBL_AP,50,12.341004735786134,-3.902820512820513,-3.9607747300916394,22.455188784017427,17.29388188669067,72.41608881928344,58
9015,CONS DIETZ DIETZ_T1,CONS.GRATIOT1,56,11.321318325196897,0.8051384615384616,-5.23024138077546,39.97487707206372,17.289367708261832,59.586110827696544,43
12007,CIN NWRICH BK1_69,CIN.HENRYCO.1,60,10.811522931402676,1.274902564102564,-5.403380849658786,41.182701888003955,17.28283091191256,58.60715601625829,11
7539,CIN ROCHESTR BK2_69,CIN.HENRYCO.2,56,12.082367388955154,-1.8581538461538463,-4.32890412895683,31.481266363353996,17.282168327706298,66.08132719184006,56
8978,CIN ROCHESTR BK1_69,CIN.HENRYCO.1,56,12.082367388955154,-1.8581538461538463,-4.32890412895683,31.481266363353996,17.282168327706298,66.08132719184006,56
1201,CIN ROCHMFJ BK1_69,CIN.HENRYCO.1,52,12.081205444837387,-1.8551589743589743,-4.329926051907456,31.49674042658232,17.280537137204703,66.0713213091513,56
10542,ALTW ARORAHTS ARORAH2,ALTW.GRCT.ARR,65,14.586746949680077,-8.552769230769231,-2.3484133812286485,8.450244576608211,17.277236042063826,83.29392800125451,54
6899,AMMO BRST XFMR_1,AMMO.MARC_1.AZ,67,11.528974980321442,-0.9115589743589744,-4.4405462550858426,35.81508452455023,17.276067988404403,63.07527074077562,51
945,WPS ASHLAND1 LD_BK1,NIPS.HWND1.IPL,55,12.27964058350677,-3.6950974358974356,-4.03942511304838,23.130061916142502,17.27539934204151,71.90836462422368,58
13407,WPS ASHLAND1 LD_BK2,NIPS.HWND1.IPL,55,12.27964058350677,-3.6950974358974356,-4.03942511304838,23.130061916142502,17.27539934204151,71.90836462422368,58
2150,ALTW APANOSE APANOS1,ALTW.WAPLOSOLR,59,12.1782948312561,-5.283169230769231,-3.3143484410024766,19.044963345751498,17.270062356848737,75.26802778317656,24
13070,CIN PERU PSI_69105,CIN.HE.PSI,64,12.231836329823043,-2.228020512820513,-4.269768712136086,29.913545661072632,17.269311419825787,67.19430373329493,56
9218,CIN PERU PSI_69161,CIN.HE.PSI,64,12.231836329823043,-2.228020512820513,-4.269768712136086,29.913545661072632,17.269311419825787,67.19430373329493,56
4414,WEC WHITECLA WHITECLA_L5,TVA.WHITEOAK,50,12.355211094280252,-3.6680820512820516,-4.099274678998176,22.96244612503997,17.262378570172856,71.98069682061204,25
