,node,matched_source_sink,match_score,congestion deviation,congestion mean,congestion skew,congestion kurtosis,Sink score,Source score,cluster
14709,SIGE 10UNITD1 T1,SIGE.10CULGN3,62,5.647424763223405,2.3729611248966087,0.3402076427164838,11.51208889869442,40.84818363291744,60.41041291772835,33
5508,SIGE 10UNITD2 T1,SIGE.10CULGN2,69,5.643686006763964,2.372241521918941,0.3417268437315362,11.585514110156138,40.8419220591723,60.40064894023293,33
10110,LAGN DYNE DYNE,DECO.LOAD.CNE,59,7.302776058994003,1.4081840796019902,1.7620837212372595,10.180767548309273,40.83467860234435,61.742217360397376,50
9229,NSP DICK_SS DKN_69_SS,NSP.CMMPA.KASS,51,9.937727995633834,1.0198180314309346,1.8798441901923884,9.227718011211012,40.8333323066008,62.27075840566999,57
743,GRE ROCKFRD GRE_TR1,GRE.MP.GRE,55,9.93320627196361,1.0163854425144747,1.8848642621228122,9.270753602087668,40.827168696984984,62.26958741727265,57
744,WR ALFM BUS_2,WR.MEUC_1.AZ,56,6.005635095408287,2.1043424317617867,0.5966002937573309,9.01371144692935,40.82517393644919,61.16506150380149,16
9472,WR ALFM BUS_1,WR.MEUC_1.AZ,64,6.005635095408287,2.1043424317617867,0.5966002937573309,9.01371144692935,40.82517393644919,61.16506150380149,16
7945,SIGE DK_SPURG T1,NSP.S_RIDGE1,57,5.653673193227022,2.3372952853598012,0.5523055703205887,13.946595516189785,40.824490994636626,60.03394382453029,33
5433,CLEC N_SLID T1,CLEC.NPS1,70,11.517341514922162,1.129313482216708,4.972656548358211,63.29950092097356,40.81280279635964,52.59691973458009,6
12377,CLEC N_SLID T3,CLEC.MPS3,61,11.517341514922162,1.129313482216708,4.972656548358211,63.29950092097356,40.81280279635964,52.59691973458009,6
4784,CLEC N_SLID T2,CLEC.RPS2,61,11.517341514922162,1.129313482216708,4.972656548358211,63.29950092097356,40.81280279635964,52.59691973458009,6
1521,AMMO CCLK 4KV_XFMR,AMMO.RCCKCTG1,52,6.130776552492466,2.0318114143920596,1.0079289021338391,13.555595693147978,40.8125714978199,60.4547438746742,67
7550,AMMO CCLK CCLK_CPLT_73,AMMO.RCCKCTG3,63,6.130776552492466,2.0318114143920596,1.0079289021338391,13.555595693147978,40.8125714978199,60.4547438746742,67
9386,AMMO VIAD VIAD_72,AMMO.WVPA_3.AZ,65,6.130776552492466,2.0318114143920596,1.0079289021338391,13.555595693147978,40.8125714978199,60.4547438746742,67
12245,AMMO VIAD VIAD_76,AMMO.WVPA_3.AZ,65,6.130776552492466,2.0318114143920596,1.0079289021338391,13.555595693147978,40.8125714978199,60.4547438746742,67
14429,AMMO VIAD VIAD_CPLT_74,AMMO.CALF_1.AZ,56,6.130776552492466,2.0318114143920596,1.0079289021338391,13.555595693147978,40.8125714978199,60.4547438746742,67
14166,AMMO CCLK CCLK_71,AMMO.RCCKCTG1,67,6.130776552492466,2.0318114143920596,1.0079289021338391,13.555595693147978,40.8125714978199,60.4547438746742,67
12916,AMMO VIAD VIAD_73,AMMO.WVPA_3.AZ,71,6.130776552492466,2.0318114143920596,1.0079289021338391,13.555595693147978,40.8125714978199,60.4547438746742,67
2503,AMMO CCLK WEDE_72,AMMO.CC.OSAGE,60,6.130776552492466,2.0318114143920596,1.0079289021338391,13.555595693147978,40.8125714978199,60.4547438746742,67
14538,SIGE SIG_HMWY T1,SIGE.SIGW,56,5.627520526620731,2.363374689826303,0.3787396075598349,12.27433669343191,40.80822661620624,60.30243308599169,33
10392,AMMO VIAD VIAD_78,AMMO.WVPA_3.AZ,65,6.129089588939651,2.0304631927212573,1.0056621996809367,13.545984616546054,40.807487825090654,60.45982456379358,67
2866,AMMO VIAD VIAD_77,AMMO.WVPA_3.AZ,65,6.129089588939651,2.0304631927212573,1.0056621996809367,13.545984616546054,40.807487825090654,60.45982456379358,67
3555,AMMO VIAD VIAD_75,AMMO.WVPA_3.AZ,65,6.129089588939651,2.0304631927212573,1.0056621996809367,13.545984616546054,40.807487825090654,60.45982456379358,67
345,SIGE DK_LYNNV T1,DECO.SIGEL1,52,5.635797161774143,2.348833746898263,0.45929403910351085,13.099192468662274,40.805960776940076,60.175652708237486,33
5266,HE 07PIONER A,HE.07LCPGEN1,56,5.12382340885527,2.2970140612076095,0.49791320658743987,10.734903705548833,40.790525051318944,60.67854894574388,42
3177,NSP SHEPARD SHEPAR1,NSP.SHERC1.SLR,73,10.222337557030478,0.9155665839536807,2.0070310990117664,9.700983441839886,40.78206136150043,62.31885613349544,57
4557,NSP SHEPARD SHEPAR2,NSP.SHERC2.SLR,73,10.222337557030478,0.9155665839536807,2.0070310990117664,9.700983441839886,40.78206136150043,62.31885613349544,57
10671,IPL 16HONEYC A,IPL.16SYST.AGG,64,5.572422090428399,2.274309346567411,0.5203737362707811,12.036916362653841,40.77696183536522,60.46392051721963,42
12770,LAGN DQ69 DQ69,LAGN.DEMCO1.AZ,50,7.1462645369558615,1.4645771144278608,1.5140268520304527,8.572588198692383,40.765520605971886,61.98599886759219,50
4504,CIN BROOKLYN BK1_69,NSP.BLKBROOK,58,5.238305089841514,2.27217535153019,0.5216444338304329,11.081389704466915,40.7648325629802,60.65164615465826,42
8491,CIN HEBROKLY BK1_69,CIN.HENRYCO.1,62,5.238305089841514,2.27217535153019,0.5216444338304329,11.081389704466915,40.7648325629802,60.65164615465826,42
3156,NSP EMPIRE3 EMPIRE1,NSP.AEPE13,62,10.371497242516028,0.9995037220843673,1.7096331038764365,8.469581458995984,40.763204846782244,62.43421696251651,31
10490,NSP CDRLKGRE GRE_TR1,GRE.NSP.GREC,69,10.146705934996625,1.1743589743589744,1.1691899442336533,5.006006398555844,40.74934555885524,62.84518909683878,31
11596,NIPS LUCHTMAN LUCHT_34,NIPS.MUNSTR.LN,50,6.890321752056717,1.6017287014061208,1.6279014150581885,13.771702142450263,40.73597955499609,60.92921993948683,35
